 t,vehicle,lane,road,length,start.x,start.y,end.x,end.y,speed,x,y 
 QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene CompositeTileSource(0x7fb70df58e70) received unknown tile 115380 51844 17 from OSMTileSource(0x7fb70df58940) CompositeTileSource(0x7fb70df58e70) received unknown tile 115381 51838 17 from OSMTileSource(0x7fb70df58940) CompositeTileSource(0x7fb70df58e70) received unknown tile 115381 51844 17 from OSMTileSource(0x7fb70df58940) CompositeTileSource(0x7fb70df58e70) received unknown tile 115382 51838 17 from OSMTileSource(0x7fb70df58940) CompositeTileSource(0x7fb70df58e70) received unknown tile 115382 51844 17 from OSMTileSource(0x7fb70df58940) CompositeTileSource(0x7fb70df58e70) received unknown tile 115383 51838 17 from OSMTileSource(0x7fb70df58940) CompositeTileSource(0x7fb70df58e70) received unknown tile 115383 51844 17 from OSMTileSource(0x7fb70df58940) 16:51:26.391 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 450 440 
 17:26:01.267 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 800.589 687.07 
 17:26:01.313 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 582.327 438.881 
 17:26:01.315 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 542.587 440.669 
 17:26:01.318 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 800.48 686.276 
 17:26:01.364 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 583.131 438.845 
 17:26:01.366 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 543.388 440.635 
 17:26:01.367 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 800.372 685.482 
 17:26:01.415 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 583.935 438.808 
 17:26:01.418 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 544.189 440.601 
 17:26:01.420 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 800.264 684.687 
 17:26:01.462 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 584.739 438.772 
 17:26:01.464 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 544.99 440.567 
 17:26:01.465 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 800.156 683.893 
 17:26:01.515 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 585.543 438.735 
 17:26:01.516 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 545.791 440.533 
 17:26:01.519 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 800.048 683.099 
 17:26:01.563 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 586.347 438.699 
 17:26:01.564 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 546.592 440.499 
 17:26:01.565 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 799.94 682.304 
 17:26:01.614 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 587.151 438.662 
 17:26:01.615 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 547.393 440.465 
 17:26:01.617 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 799.832 681.51 
 17:26:01.664 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 587.955 438.626 
 17:26:01.666 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 548.194 440.431 
 17:26:01.667 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 799.723 680.716 
 17:26:01.714 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 588.759 438.589 
 17:26:01.715 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 548.995 440.397 
 17:26:01.716 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 799.615 679.921 
 17:26:01.763 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 589.563 438.553 
 17:26:01.765 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 549.796 440.363 
 17:26:01.766 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 799.507 679.127 
 17:26:01.814 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 590.367 438.517 
 17:26:01.816 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 550.597 440.329 
 17:26:01.817 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 799.399 678.333 
 17:26:01.863 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 591.171 438.48 
 17:26:01.865 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 551.398 440.295 
 17:26:01.867 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 799.291 677.538 
 17:26:01.914 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 591.975 438.444 
 17:26:01.915 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 552.198 440.261 
 17:26:01.916 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 799.183 676.744 
 17:26:01.963 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 592.779 438.407 
 17:26:01.964 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 552.999 440.227 
 17:26:01.966 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 799.075 675.95 
 17:26:02.012 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 593.583 438.371 
 17:26:02.013 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 553.8 440.193 
 17:26:02.014 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 798.966 675.155 
 17:26:02.064 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 594.387 438.334 
 17:26:02.066 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 554.601 440.159 
 17:26:02.067 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 798.858 674.361 
 17:26:02.115 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 595.191 438.298 
 17:26:02.116 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 555.402 440.126 
 17:26:02.118 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 798.75 673.567 
 17:26:02.163 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 595.995 438.261 
 17:26:02.165 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 556.203 440.092 
 17:26:02.166 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 798.642 672.772 
 17:26:02.214 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 596.799 438.225 
 17:26:02.215 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 557.004 440.058 
 17:26:02.217 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 798.534 671.978 
 17:26:02.265 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 597.603 438.188 
 17:26:02.266 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 557.805 440.024 
 17:26:02.267 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 798.426 671.184 
 17:26:02.314 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 598.407 438.152 
 17:26:02.316 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 558.606 439.99 
 17:26:02.317 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 798.318 670.389 
 17:26:02.363 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 599.211 438.115 
 17:26:02.365 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 559.407 439.956 
 17:26:02.366 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 798.209 669.595 
 17:26:02.414 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 600.015 438.079 
 17:26:02.415 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 560.208 439.922 
 17:26:02.417 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 798.101 668.801 
 17:26:02.465 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 600.819 438.043 
 17:26:02.466 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 561.009 439.888 
 17:26:02.468 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 797.993 668.006 
 17:26:02.515 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 601.623 438.006 
 17:26:02.516 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 561.81 439.854 
 17:26:02.517 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 797.885 667.212 
 17:26:02.564 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 602.427 437.97 
 17:26:02.565 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 562.611 439.82 
 17:26:02.566 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 797.777 666.418 
 17:26:02.614 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 603.23 437.933 
 17:26:02.615 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 563.412 439.786 
 17:26:02.617 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 797.669 665.623 
 17:26:02.665 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 604.034 437.897 
 17:26:02.666 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 564.213 439.752 
 17:26:02.667 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 797.56 664.829 
 17:26:02.714 ,  Vehicle0 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.01201 604.838 437.86 
 17:26:02.715 ,  Vehicle1 ,  0 ,  DDDCCC ,  105.126 ,  546.793, 440.506 ,  651.81, 435.729 ,  2.00416 565.014 439.718 
 17:26:02.716 ,  Vehicle2 ,  0 ,  G4G5 ,  63.0054 ,  801.274, 692.13 ,  792.778, 629.7 ,  2.00416 797.452 664.035 
 QMutex: destroying locked mutex t,vehicle,lane,road,length,start.x,start.y,end.x,end.y,speed,x,y 
 QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene QGraphicsScene::addItem: item has already been added to this scene 19:14:41.535 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 450 440 
 19:14:41.537 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:41.538 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  0 819 830 
 19:14:41.585 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0.333333 450.167 440 
 19:14:41.587 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:41.588 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  0.333333 819 829.833 
 19:14:41.635 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0.626667 450.447 439.991 
 19:14:41.637 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:41.638 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  0.626667 818.997 829.553 
 19:14:41.685 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0.8848 450.823 439.936 
 19:14:41.687 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:41.688 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  0.8848 818.984 829.174 
 19:14:41.734 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  1.11196 451.259 439.763 
 19:14:41.736 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:41.737 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  1.11196 818.959 828.707 
 19:14:41.785 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  1.31186 451.669 439.393 
 19:14:41.787 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:41.788 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  1.31186 818.917 828.164 
 19:14:41.834 ,  Vehicle0 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  1.48777 451.948 438.836 
 19:14:41.836 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:41.837 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  1.48777 818.861 827.554 
 19:14:41.885 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 452.056 438.158 
 19:14:41.887 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:41.888 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  1.64257 818.79 826.885 
 19:14:41.934 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 451.853 437.509 
 19:14:41.936 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:41.937 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  1.77879 818.708 826.164 
 19:14:41.985 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 451.51 436.934 
 19:14:41.987 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:41.988 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  1.89867 818.617 825.398 
 libpng warning: iCCP: known incorrect sRGB profile 19:14:42.036 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 451.111 436.404 
 19:14:42.037 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:42.039 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 818.519 824.592 
 19:14:42.086 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 450.73 435.863 
 19:14:42.087 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:42.088 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 818.421 823.796 
 19:14:42.135 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 450.447 435.263 
 19:14:42.136 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:42.137 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 818.323 823.001 
 19:14:42.185 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 450.352 434.601 
 19:14:42.187 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:42.188 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 818.224 822.205 
 19:14:42.236 ,  Vehicle0 ,  0 ,  ODDD ,  87.8066 ,  454.673, 444.174 ,  542.41, 440.692 ,  1.65407 450.534 433.949 
 19:14:42.237 ,  Vehicle1 ,  0 ,  NO ,  62.3877 ,  441.647, 379.988 ,  451.135, 441.65 ,  0 420 440 
 19:14:42.238 ,  Vehicle2 ,  0 ,  G1G2 ,  70.2383 ,  820.424, 833.716 ,  810.959, 764.118 ,  2.00416 818.126 821.41 
